,timestamp,aavegotchi,audius,decentraland,dodo,enjincoin,nftx,rarible,superfarm,superrare,the-sandbox,ethereum,axie-infinity,maker,1inch,sushi,aave,solana,matic-network,yield-guild-games
0,1630540800000,43016677.60499689,51248773.971186064,164700096.72329777,73701836.18299127,202270139.98471436,8368037.736416389,11627493.002630742,24067475.623169657,18250240.20636188,944345803.70202,34465100677.998825,461373005.5226486,118931823.29481146,128118318.21812421,639705124.9985493,645475333.9757116,3649705606.8515778,1560696928.9178395,53171981.55642812
1,1630627200000,31892724.89344722,78481018.88036379,126200019.14058308,75980173.8921912,182532752.3878975,2367363.844157934,9701711.807577202,24915482.022338856,11689548.607311472,438995809.23854405,28115776510.367878,369604907.0663234,85411298.3752427,106653282.59015132,339819157.7319746,298404458.7955352,4623249675.435575,1183968629.1604707,30701475.29584694
2,1630713600000,30626301.872351184,143455264.6299958,276450134.3764647,130717341.91249593,174363969.25662097,2763973.049032239,12716473.505266212,26792892.47172654,20818317.00251835,347066483.8535711,30463347266.426533,741383625.2957177,128097882.30533265,158642448.06928194,317421700.1125981,322903213.60548896,6871215127.90067,900520202.8397559,39153542.658126555
3,1630800000000,43307405.71506742,53122962.21998698,217155831.55200905,92613225.71704479,180022101.496279,2749174.766801944,24920425.552688926,25425637.444948766,6841087.853874439,601004496.1857154,24002848309.4245,2916046416.1458025,92325752.38487993,133803139.0126547,245514928.164536,255751451.2897183,3607645007.288397,2179616389.0456314,47148397.32501618
4,1630886400000,29647028.216893155,44460376.14116413,149545155.18634695,78489165.23207325,192531511.4052004,1430653.275612715,13808305.765006132,32119240.669697497,6946210.381375344,301301876.1608021,19760598542.300426,965482410.8556558,97448398.69417538,151008728.6973327,477099995.99708736,441743533.1926143,2711248607.007888,2161766058.2233663,22420570.31548574
5,1630972800000,35014522.49570051,77870774.75492729,176352241.5981372,100527511.31604797,237598869.00076786,2281965.3283516155,16554902.023438733,160186886.19150466,8665313.910167422,261541453.62419885,20190616165.855145,974516886.763914,115374477.39558259,129832540.74256681,316136016.56314176,389900233.2616019,5245858966.571948,1530368131.1756022,48957065.60592386
6,1631059200000,41623252.01435387,118289375.32168214,271211524.2084786,131745592.55720207,347642931.1366359,3244632.1945769936,18729923.19114213,100360604.25498423,7453539.540266942,369597717.0742091,42541561062.44531,1257484589.3762758,198475006.14323366,220036217.34039643,740803373.7167232,748477132.1851106,16149087501.300968,2839649877.0862355,78692948.94230299
7,1631145600000,36248175.65095957,60771905.45744904,224204364.67313007,102261867.48174351,265364287.67287225,2585551.9142185953,18819210.560820628,34424596.36890851,8219605.7415564265,306264186.9070588,34175479497.51584,1492837957.4227214,123774504.62076923,149480148.40965056,438741063.61602235,481574069.0575264,12034756697.736256,2076261412.7030559,52940029.43423243
8,1631232000000,35731267.30203555,72152542.31983492,103575828.76816793,83355013.65612966,156280308.56872788,2466493.0282761664,16166931.287764179,29020810.809290603,8492898.367550882,196885172.54370287,25796050344.025276,783147656.0247248,119757975.95442127,102157756.28814462,388781065.21865594,336790772.00000226,12182432665.179003,1635510580.6177518,40674469.25511186
9,1631318400000,33159357.593755975,48203561.38722296,84499303.89133696,62400067.23290717,127216850.41668144,1362732.4731687286,11429031.087879201,25080639.63378625,5892253.768970756,136585296.2719709,24111446202.204918,508999489.70645446,109467021.43862517,78901390.92395264,288215607.01781356,323581886.60541064,6992113162.711526,1394843799.5904737,30387008.80438508
10,1631404800000,28548513.1239157,21185157.657134444,48370119.804348186,39570058.959803,79007444.0380938,1190550.564284084,8240040.105190456,120813375.04418334,4142551.9693249715,75946883.90805176,19742335705.039883,442049630.86628884,79001199.30994786,51466539.51466484,202167391.6953929,239086984.82219177,5327211599.2398405,858142989.540201,29418578.540807426
11,1631491200000,30104816.61282767,25399314.898133364,58541733.0412596,39345602.529464014,77422814.77032977,488483.5408974753,11786338.719484441,22940775.227559246,2841160.3622349435,112632553.47773552,18149841767.144417,346667214.4767029,78707576.93533438,63327000.830455594,383124845.2283013,257942713.96310738,3006790022.730882,749284226.242904,39930587.209517784
12,1631577600000,31815387.710303713,25304882.68999022,119456112.95012902,45921190.59071182,96434960.97331177,2543185.5201121597,13999959.05802651,14183627.814430734,8938972.523586256,152556138.70562238,25897933725.98018,516471564.2070853,83036162.66515003,63000200.5355023,475813524.71028847,314263211.9004637,6270536793.440139,891995496.0845989,25939297.035696007
13,1631664000000,25094219.703435604,21035746.668438293,69685848.69767438,33564404.12856645,71829847.63659452,525330.1452675245,10701719.127843026,12628625.81049127,5418945.918037194,72924084.56149119,21080767347.82575,416921078.3721477,80198037.15575296,90436641.7393353,578247919.142762,720731576.4977424,5484253084.148819,836035832.6018927,33455155.640779085
14,1631750400000,22736295.925834786,29341229.718393996,56180390.04347054,51426152.49916055,84701223.70168349,25125324.600922853,9684826.5045764,15543977.672149627,3169538.1460068147,69527628.5092812,18985547836.191357,290626081.0186615,111929505.74945332,124125220.79459246,967013719.0405622,694255448.7179588,3973589945.002292,791738350.7514877,20431562.29122352
15,1631836800000,30971013.670088433,179260642.46480048,69513802.07497935,49907235.57068806,81856216.04746342,8234909.005380571,13074427.800235152,15660107.164675878,4599168.635479052,111040702.15621547,22391476966.877094,347903801.3548212,120817067.45250215,190647625.49443427,1205921068.4800615,518358528.62197536,3163024291.1889153,1152716416.8955812,46333283.938403875
16,1631923200000,32197291.65545534,177940434.92603844,53782480.01974813,56602798.66009127,78347756.26632337,3040546.734378381,8779363.14611418,12809762.259452734,2940484.3423975385,78788605.37210093,19039612529.444134,306253404.7309875,123837982.9019433,93909241.54595706,1251080751.2281816,371757814.56524634,4637329446.05819,1041687423.1181028,46697285.62996899
17,1632009600000,26192694.28094124,44053437.58880813,44625480.255320236,31204303.086378824,66106666.45862731,2928002.6374361427,8877523.174170299,40637424.345708385,2089621.2688589965,51444633.08891951,16278153590.132133,246206131.514397,56762235.61973627,79786708.3661182,683068401.6632044,266604789.20916268,5288896343.368672,769314524.4555323,23115591.299024645
18,1632096000000,21688106.07241451,83082986.51338081,38951497.69961452,92992131.86738162,56644910.41690761,1617868.561445725,7596214.518205241,23305720.769147813,1796961.5193664832,46575521.161964715,14500103698.494116,217688043.6184681,58051920.67572531,62078065.564060435,362984464.9063662,227983378.23895663,3442771809.9303317,611904089.6545739,19955751.426513523
19,1632182400000,75336609.97081642,127749786.05991055,99183457.25126757,79820114.52644326,125352218.55998541,1306280.8555234305,8247108.804779474,19990758.34840913,3968349.186838611,104664083.64611901,28477674119.56528,453559735.8833243,110318488.49689005,108524031.04203431,558740612.3530219,460606697.4603992,5652873068.780831,1220101136.5538487,64065048.466531016
20,1632268800000,61983199.744109645,72403259.71803793,78385864.2015375,49769663.69089073,112451905.1067958,1171317.2722116474,12298388.763999237,12911362.683436932,3393966.0926661226,110146727.51417658,32062935710.168865,380406182.388551,91147399.90288946,93783440.95802574,463641315.71075267,344670646.51341337,5306957386.522338,1109838530.5877314,37457168.88800078
21,1632355200000,29213688.23864316,53469682.59526426,65681865.57739653,41084622.03759465,86293154.2272396,1458176.0915865903,15266072.728807483,11155181.212288853,2126719.793403922,98628099.0415324,27084409011.05875,706595362.1291326,76620030.11639097,87593784.13086037,391564585.7366372,321794888.45897394,4912176158.173082,1018507061.2377136,36492063.82402
22,1632441600000,31051091.473812435,33863551.60061193,63668899.393024206,37228233.48341456,75296261.89859957,950246.5040402664,11881502.33065913,12130061.31771266,2637430.2389402073,253548257.30016357,19536554032.084408,516361771.8701419,85266102.2367787,105166286.23244041,386585090.2511074,224190350.43918842,3353529940.5091395,703141242.8935702,25393768.097107314
23,1632528000000,26332693.59077403,37582529.66368163,89575889.0550517,116461250.56420973,85658543.57683884,1616448.1855979946,10738894.158811253,12049772.517249713,3713070.5596869956,100704821.69812755,28504692815.75815,639034810.2525342,115060839.57709368,98840353.89176631,428364573.68560666,310483123.79814714,3863693217.85245,829334430.7763494,413192108.2386844
24,1632614400000,35898296.57081045,24084116.19287866,43007750.37744932,107983454.80010544,73892367.12799945,539192.456222772,5724159.827999379,8543539.826340007,6081583.748604881,63151274.243982024,22533679023.57236,248045754.8813457,63442365.60879599,59183131.3879939,287912626.4395219,180952957.74679485,2059643190.9342535,651642638.6518939,140852761.2041597
25,1632700800000,29752779.182794586,26474582.36763486,119990313.82073702,59963125.88747191,101781511.96802871,624391.3951707298,12412244.493753595,11449561.020367812,5101087.881836828,82363746.54901911,24916718280.69273,301997193.6534222,320373058.6523938,150293406.25232717,1058541509.0462997,391899854.5890574,2683407146.306161,741907083.6121964,126000205.14153272
26,1632787200000,27992712.527580004,21195843.7238391,79123692.67112797,63341796.451740555,70188640.1537995,408087.23114678275,10912928.796047134,15415472.015244508,3007199.2786111766,56830554.83672207,20890327693.72457,209613683.31860635,94767810.36870277,124459722.13230255,647798673.1475518,234659348.79603532,2989640865.287466,598994471.8053443,81325645.63091952
27,1632873600000,31601247.537445284,21097075.05802993,87291690.98410174,36320827.52168495,63899314.48805133,793890.7213898988,1834607.2507266563,10202651.315581983,3989729.600857874,91172769.88146771,18975426962.499523,671257825.1035309,107988328.5462465,79007094.50693011,520191718.52656937,217080995.6465504,2409481752.9774637,512427975.96414536,131548949.92219949
28,1632960000000,33183505.47586529,14330176.113770578,61074542.969600216,32930128.8522491,52451101.4140065,351903.3734652906,348601.9416610242,8222424.6840853,2824472.16499223,70692376.62588654,17522543131.581055,563362883.6501179,75120931.23752813,94021207.08427817,361145740.40141606,203741940.33261293,2423220767.1797714,543730210.443207,79781593.36677031
29,1633046400000,32226627.750208452,21653368.934423152,59012511.89928943,48565377.6334647,70276531.73468825,1293256.7895393781,1189602.1253671932,14721788.140069386,2781832.4843517425,90658925.12795459,19400423828.622337,648661115.8651451,72068555.28474429,81525821.60299301,326173728.78585994,198029043.39112177,2213933967.637082,586344643.7719287,97364705.46399614
30,1633132800000,34364865.07037088,29372615.983568918,76562346.7763648,55001259.05312276,100837868.8128179,2594905.270043556,4186555.3859880427,19607539.160435,8338157.62075668,179517724.2831612,24368105704.246353,2054615038.5419245,119335646.39139499,148317363.2054761,349450550.73733944,289013610.45062315,4217104529.3629045,897200922.2229043,143390104.68310603
31,1633219200000,23755707.211102508,27165758.937887475,63580306.82751621,51913511.03401151,98505491.14682944,641421.6946080206,2234944.308217343,28644218.967553314,7735168.308424738,114243313.36204806,21335051735.331825,1659811494.663786,95627247.55136205,160543181.9948597,232640911.4047188,310673478.2794861,3290801786.0451536,775986368.181296,225211644.65018106
32,1633305600000,21608552.747828986,30965874.96970915,52016132.917633355,44387309.223627366,78630014.26080535,1257183.1266655093,1390857.0752590154,10618698.290870182,11117538.537138626,240663203.53323522,18130363405.685154,1595845668.2954729,87127798.46139918,146898169.24509224,194232883.31974483,223252389.01019025,2990394711.9668913,774261228.808194,114782193.76609135
33,1633392000000,48267099.71628995,25260851.535108127,167906523.1470308,42173775.40461267,204385403.36859584,870473.9162675267,1044831.8992482148,18938476.14225007,14811321.646122433,185641613.93196896,19898468513.475533,2656054896.0903344,95927450.49247344,144918107.71346128,239482365.95541424,259023524.99413052,3108612675.2047114,758691956.1972643,142054711.2614189
34,1633478400000,27715327.433817256,22097922.789299026,109592710.99063371,54668092.44507651,152672705.05752054,968300.4549422082,1715778.1745168725,23496313.88032529,6678662.334933879,91636367.33961323,19024921944.49268,2240021805.4677143,86182606.18863876,142191780.91205043,252107099.61192244,236096504.57033825,2550034958.9268904,683894392.1308215,118084261.32046905
35,1633564800000,24033466.6029315,34880100.62035208,81283150.85127982,49553132.80095558,146172348.88068178,785265.8916387087,1183570.6437754368,24365736.723452594,8633374.46846548,214024451.7118566,24709364134.235626,2783535655.2072363,86704927.9961358,136345909.2645514,360328734.8522883,324375017.773654,3216047716.7546687,805652057.0269445,134435961.10104153
36,1633651200000,21391387.264395278,24877399.6628007,55320435.04612182,49014108.97364399,110375105.10775812,769742.7972505334,806723.5497290241,39377051.961907215,1852947.537545955,72718958.90594333,21186801824.571068,1068903182.8684889,80940994.86910342,112873537.13079712,276939316.27411157,212823848.4578407,2469488735.063495,779723651.7248777,78097751.11316527
37,1633737600000,20346945.59363448,24028282.03872857,76938483.46440497,48593316.53779516,115574881.5549258,688538.9223077215,1300969.1860186823,14740873.016816357,4823930.790635253,95260692.13100089,18144469093.779636,1119623050.8027575,78390609.65628,97344406.27224007,274720162.1566389,246638154.33811018,2714913213.201317,1168481107.3571932,50983268.53855491
38,1633824000000,18896397.152179737,16838954.90881553,71981891.99527012,26381326.167780384,75880336.05244654,705751.6834742463,1202265.3924710033,10008855.434165366,1445726.8104255213,64475009.9225164,13815631715.44782,544579733.7496387,81275720.93329972,60447140.37004477,141641410.75491855,126960097.57972011,1421850535.6544025,718479322.9192399,43817181.64083083
39,1633910400000,18488003.81681136,16528955.454728337,52024827.93629461,33499995.633948997,73604475.0593467,569219.7894026937,4030429.6391698252,15554302.382319521,4988837.967837931,53736114.85467703,18106607784.26291,472424948.6687147,125192734.64936005,67210130.96918507,201416388.58492392,162698590.95313784,1495896606.8269508,628634402.0179302,38711388.3984132
40,1633996800000,22826960.719083518,17892115.468191985,54503294.200488284,27250501.294169363,76244116.98642813,218673.08410536015,6643509.3517648075,37959061.2117504,587498920.3393085,60557155.86282939,20424407322.58066,543309728.2961408,76852208.86562097,72850529.53678393,211946291.50880703,175599474.5396548,1718475615.2479117,604162841.9636724,44754622.25966397
41,1634083200000,23984765.849236935,20862750.081514746,45262143.529404655,35533098.75873473,89041308.23880684,567501.8903640049,4020616.412759355,50309055.13253619,133801543.83042693,61849206.74086994,20207646949.24054,996271659.222996,105620639.52254441,84353231.09988068,206065598.8940909,236016966.27999854,2766260744.0121436,668072616.320873,38805622.053604
42,1634169600000,24159222.006560877,20910487.188784964,45543503.40731409,91577963.77500476,79694895.85692124,354347.66119574435,14145033.773300748,18140928.455999125,52311478.17882634,62447716.923626505,18300885349.637314,531406801.4547369,78011504.90608951,88765351.66639511,290307644.56248903,276210104.554772,1975667394.423865,583694852.5189713,38449861.6066118
43,1634256000000,23783446.524352342,19425427.147492398,45774399.61543017,117680992.36995594,76636689.62327895,366242.3909454552,13613597.629973628,24485399.35848947,36594227.35755202,67621505.28882131,21679175672.91577,1158086951.6706803,87389404.87147179,239715242.78498298,277863543.3517738,234827952.40980425,1912976981.956736,581061607.659328,89951926.71900365
44,1634342400000,35205456.06745715,25148393.213914905,71697273.79091065,333828622.9317777,111134038.3787335,569014.3450050441,24817414.50005338,21725990.73734867,30699004.80751092,78574632.91577208,23144188055.382,1157103943.5468693,81783483.74785587,168258708.92498967,322642553.0398673,204065697.82407117,3892259612.8294525,4316164933.987685,58602185.26597825
45,1634428800000,26168987.203897197,28736316.12569447,147349057.56576645,120444658.8163489,167097303.60222122,782677.1614807132,6515681.2768806005,19515327.255410474,13747628.253335021,65046700.56670894,18154520779.65643,435541070.2912213,78272380.89718622,70923598.04966436,371571299.73912233,194027765.87908182,1481556354.0119083,1408874206.252321,26948197.540333584
46,1634515200000,20802537.958185162,21206345.01311993,71939875.54490012,63271760.545254424,96551310.3083301,161687.97403870983,4136531.3948325794,111960468.14655435,127250644.48623124,51595868.60869865,17263171427.44574,428387438.34712666,60791507.58565089,188109466.52468443,259804954.02352145,210168013.54806885,2132944251.543325,731826163.0311401,20192096.689036448
47,1634601600000,149464521.2199046,22295640.42652748,45989503.589346625,98971555.97725937,66661019.63363919,375606.17116672784,4409347.711104226,17194160.07761959,55296548.329545,56578758.66646575,18931081929.44796,406113483.1082992,74491794.16806321,188517804.53630313,173759857.37766042,150477483.08863142,1619036320.357656,1244727386.0746522,28839059.961586382
48,1634688000000,32554561.50223676,12511273.577540714,55525574.0198889,58370540.207815915,68510795.45222439,287816.1501842012,4687873.7110667955,15503192.989629012,50462434.722531594,39642960.49777217,17449609317.97657,269921919.0022289,73373921.04556948,156238017.84771305,180146395.27053797,157259976.96801466,1345983825.3265061,723247191.4973623,14501946.712307135
49,1634774400000,26156475.99985568,15965722.829395698,99467371.80712469,60792319.63032667,344537995.07516056,124609.52121163023,4723431.433859067,41666588.29878122,36570335.333057545,67314613.44981039,21926381355.419468,462428424.7127987,84631305.9397546,228695788.05593595,274579485.7256786,195022605.3010081,3069126856.4038467,842457013.872256,63701676.03655285
50,1634860800000,24039696.787353627,23651767.607212413,78442162.0664332,79533019.09403008,206798377.60750437,271828.6484249153,6639822.83257867,38601799.62706469,19072194.68343287,82181833.39085683,50122173541.0596,819515278.3149079,116586176.52710149,245892846.68680248,287018735.5910765,310312721.36247367,6298926456.006809,1031940931.7701056,51038327.930649005
51,1634947200000,22811676.182654772,22865422.39479009,54748236.63425967,48648327.55577174,139175347.23086447,219655.14393166517,2505852.463586469,132126414.20805642,17970688.406325746,64339823.25055196,21674013294.746418,915132827.3456562,79036765.06608205,180417653.9655441,184287654.37945572,176535280.8119787,6789555146.637215,841549519.171196,46844350.95264111
52,1635033600000,27459824.712870557,36253828.56973431,35520456.65969304,40107543.10907867,78933289.47580859,190104.8740350211,2072725.841018793,34482935.70657991,9755510.930940315,40001187.65578417,16499701301.345774,504106990.78394836,64403043.245360136,110263608.38351576,175702427.39174086,138669602.1136148,2951218516.1830873,1159606742.5900307,43230613.12476399
53,1635120000000,24496705.91630432,54845991.3288442,43234587.74228478,31223942.68808803,97889205.35820253,276039.07405018056,3133261.50405505,21352961.817195687,17437633.6004643,62314569.57920086,16494229912.456104,438010426.9992751,81277227.2209408,130643809.82035813,242802878.09310746,165713218.35945234,3114589452.2112665,843047779.5590494,28440912.276817106
54,1635206400000,28952879.421217,36949457.819727086,47475701.96357823,52912021.45357033,122948758.36659317,382847.5062805098,2528478.785104794,15789299.712735008,14640377.929804511,69319758.18414731,17031857290.344103,980852445.4082527,80813766.95308755,139062714.01319206,162740004.35125792,177105672.61155528,4469234352.347065,888899066.5063761,37104247.29152368
55,1635292800000,48115690.03089925,23770459.660855006,105006547.93151638,64047419.13807258,338472642.30038816,374218.04788073874,3113211.2213341417,20246928.586558487,12462567.224651119,103609066.29198804,18925943956.175625,547472321.2934331,141928344.34244272,130766399.47496524,547321206.1722236,398812399.7570646,3052799572.7936416,1642540935.332247,39175996.07928606
56,1635379200000,138050708.76998153,33999181.738600165,127256344.77460526,98134368.23707996,685005683.0671291,134886.4785182892,3748395.68429452,28476092.92992016,22378211.8506097,136826367.66656107,28770879596.15931,492747009.4979292,128738392.94233185,2338983773.024619,491988512.13664186,2351528326.0417323,4812686988.408542,2721999953.862644,66816805.94365132
57,1635465600000,70832166.5915224,17815904.40597758,459280003.2382706,58037186.08195372,574655902.8015431,71106.26748330423,3438398.826424457,29596064.122458868,25779020.63999171,275499015.57567066,29989860066.02069,395430763.7334552,88574541.75855896,503687772.1967059,320792467.4781962,718455128.7925719,3385641009.2162027,3189131279.714046,87351337.15523493
58,1635552000000,109967544.92590626,19472764.436866,4382228922.168953,56431364.262137584,500978113.5904829,489535.79739410646,4216973.395289019,33353111.968353625,20586237.67289533,1162017532.7324553,25462638679.97447,2011724149.125279,95131361.99170718,263560620.06479928,289217565.6443439,379984805.0918577,2703331790.5309463,2219071920.3359356,137572618.11363733
59,1635638400000,108592342.53929697,44468129.00610229,25290764281.57829,120073543.88879624,1800693285.2608821,355689.14637643134,3193348.5470532537,68617400.13227691,56490594.37872807,4794497972.3109455,15937401968.575453,1642925085.619876,75931107.78866526,141374167.2122887,166593846.5731133,237245238.3661715,1651079244.1462584,1135615444.2271721,186058632.58206695
60,1635724800000,100491024.47473635,108572913.32542956,14035797611.235931,241033373.73279244,1378703751.7786396,279807.75598134834,1833266.9443432356,168989451.4302583,39694652.65630766,3849262910.002091,18516249996.186913,816027448.5700426,95867954.97615734,187608758.2653361,230312598.32615584,231133470.46225774,2508960378.247013,1260219841.393622,148448654.07577914
61,1635811200000,47030890.62415156,71501488.57157032,7206761187.115239,84770228.69094664,667772858.0571715,860630.9862659314,1715903.8197402633,54647812.847664714,17667545.817263905,4554195992.8803005,19235929520.306248,474932304.22413784,113289764.20018774,175180147.53162146,782754260.9225651,253574785.7616422,3098391561.698444,1033840180.0817758,71387468.15246278
62,1635897600000,59491077.70717383,143355537.84226882,4675740968.452435,80920400.51327062,1488647476.378663,236453.87338345128,4737811.468768067,209010954.64753416,24630691.256139025,8705030050.049564,22135519614.732147,627683804.4051137,239304109.5027676,144038299.80457652,342880331.1507659,189802120.59858367,2953101041.2490163,1061616621.2795005,60436479.895319976
63,1635984000000,35562235.305698775,60751225.95562284,2621822150.2094975,91362373.29046384,637564247.8818808,906019.4161746211,7441823.049393774,140549726.8516651,32305685.09358315,5490193211.219503,22744538221.14315,556637129.3633376,787824939.7658454,133781070.0509153,540322092.4749571,315266679.7264529,5949095156.100889,1749682459.0039234,95219628.94829161
64,1636070400000,46203454.89264756,48613729.35861251,2016498476.3618448,53458241.23017612,1219091835.4565792,160321.52736554565,6485699.943540391,77986314.25320916,19986882.432621203,2289983868.742922,19583405367.2671,1856178001.6790159,201418611.74252725,189808893.99533707,395330991.6782227,322525883.45668054,4457165321.346256,1071278339.3867736,130192691.45386982
65,1636156800000,28326033.136500854,57159730.703561515,1697568428.8759573,37794110.25642068,594044148.7491918,181707.8897753101,3209096.5054506916,306085070.2341667,14140604.407867143,863541234.6564509,16182205113.440348,870513210.426936,123206522.98031722,108910031.17327847,236405829.1600596,325825143.8778795,2814464970.6926665,700011545.5031708,103329051.04803374
66,1636243200000,23896324.526765343,26458752.873872295,2756858822.5259557,37066138.64630658,1597240475.7982948,223053.80473857094,2162071.9967303365,79580451.0581232,21299822.809417706,1004616974.9856595,17697965751.156593,1332623164.566938,179012160.0725699,124528392.06052509,286366544.2607926,238493568.28862053,3906155465.660115,651724931.8441858,74958280.09731016
67,1636329600000,19498500.29002829,22588018.0184984,1067374171.5795122,142594558.61112288,623124767.5136213,333173.8016794372,2251083.564950962,137671614.15140176,13675934.753204748,354520683.31755984,14665949273.051767,653737458.0079311,90766959.54824886,114889423.2065254,232576734.15676045,158053311.31465083,2644011982.2496014,559816536.9273394,52267875.24845162
68,1636416000000,18721424.779591244,30089732.780617546,967328601.4739321,65488499.80134162,481548688.2375809,395498.3041066639,10449588.201875633,222049793.87453556,13507656.70977805,860108099.2756335,21226347241.356174,840724810.0654769,255773921.317203,130942221.32873046,236944826.28533292,255847188.33146665,3223918132.658522,924768144.3684882,61769052.49473549
